latitude,longitude,price
43.65161549,-79.37122963,160
43.6398729,-79.39818769,121
43.64049471,-79.3836541,100
43.6798248,-79.32922191,94
43.67940697,-79.28740229,50
43.67752334,-79.28924704,55
43.67277789,-79.42187461,60
43.66561672,-79.48647334,117
43.66533333,-79.44886625,41
43.80909727,-79.26616346,50
43.76427444,-79.33621073,69
43.76060157,-79.33222485,75
43.64558391,-79.39392155,288
43.68174894,-79.30628158,169
43.68149917,-79.30834054,60
43.77010963,-79.41386902,80
43.64274369,-79.41584308,50
43.64935723,-79.38785663,130
43.66095593,-79.34828608,55
43.66779397,-79.33762805,299
43.6695362,-79.39431966,159
43.66058492,-79.36706813,180
43.63400963,-79.43258629,60
43.66032481,-79.40907155,79
43.76089133,-79.33208855,47
43.66194967,-79.44080376,130
43.6495647,-79.42079043,39
43.64841204,-79.42526971,149
43.64725221,-79.42531002,119
43.64585942,-79.401234,250
43.60803565,-79.49137345,50
43.67054715,-79.37805275,60
43.65224851,-79.43195605,100
43.64745384,-79.39278329,380
43.64903234,-79.37670581,119
43.76875635,-79.41267818,149
43.67603438,-79.34276544,284
43.65813252,-79.34553721,1049
43.65916282,-79.37189651,49
43.65579213,-79.41938929,140
43.65822486,-79.371966,54
43.65933935,-79.37163314,54
43.6412138,-79.3820564,130
43.65188865,-79.42378633,100
43.65207575,-79.42322615,100
43.76314525,-79.40928902,139
43.66908323,-79.38860387,149
43.65575893,-79.46449862,100
43.78696385,-79.41451803,121
43.78578281,-79.41511652,50
43.78559478,-79.41571534,121
43.78775146,-79.41574317,60
43.68648694,-79.31458142,149
43.64218599,-79.42568744,90
43.68722945,-79.41399803,152
43.64972434,-79.37079363,249
43.64498951,-79.42478582,115
43.64029029,-79.43782874,100
43.6747433,-79.31015968,60
43.7048852,-79.39908629,176
43.70912642,-79.4024658,50
43.64548226,-79.52335531,197
43.64578379,-79.41123215,115
43.77154285,-79.39951963,50
43.65649976,-79.44168608,176
43.6420723,-79.55874554,50
43.64401908,-79.39322802,77
43.66355091,-79.37667424,551
43.64388194,-79.38995275,125
43.63848831,-79.39171678,270
43.68768879,-79.3367537,199
43.64696291,-79.39429029,229
43.66598282,-79.44837599,75
43.77223592,-79.40083969,58
43.7500616,-79.18672781,100
43.63932041,-79.42506058,94
43.68510899,-79.29070412,750
43.64663939,-79.40140359,90
43.60424317,-79.50750864,400
43.76531485,-79.39073592,75
43.64646537,-79.42631042,355
43.64678084,-79.43906213,50
43.64265163,-79.39250772,350
43.64671184,-79.42503526,50
43.64569893,-79.39427108,180
43.64778846,-79.36387333,286
43.64640465,-79.41675938,160
43.64382787,-79.38018331,159
43.65305054,-79.47742655,184
43.65831382,-79.45919272,100
43.79312977,-79.23470164,79
43.65268612,-79.51834614,357
43.68625182,-79.39022663,94
43.66863625,-79.39906927,999
43.6668519,-79.42439653,195
43.68983654,-79.44187462,50
43.66489337,-79.4377277,35
43.64138264,-79.38263446,149
43.65970856,-79.34570301,350
43.66880072,-79.33235483,55
43.67739527,-79.44380009,42
43.65302917,-79.37033901,130
43.64908103,-79.38733228,105
43.65982938,-79.35746212,55
43.66076718,-79.37807817,50
43.64846535,-79.43686287,180
43.64923043,-79.42603154,1000
43.64323184,-79.38860619,189
43.6922282,-79.38369647,370
43.64835474,-79.44972516,375
43.63681374,-79.39879475,149
43.66382442,-79.32287937,190
43.66105469,-79.43505628,90
43.64979285,-79.48247001,50
43.5992082,-79.51664132,125
43.68617949,-79.30968065,89
43.63475984,-79.40265077,303
43.65037663,-79.35675828,250
43.67999305,-79.34272056,79
43.63774735,-79.44545673,45
43.65967985,-79.33924682,149
43.63987946,-79.39352102,149
43.75728943,-79.17780715,69
43.65696989,-79.42143933,50
43.67138101,-79.29461372,85
43.67086163,-79.40086622,100
43.65502001,-79.38012835,130
43.68462145,-79.31275036,110
43.68912176,-79.30724866,30
43.65036887,-79.43646979,115
43.67330656,-79.30141136,250
43.64693049,-79.3829767,31
43.692214,-79.30475708,60
43.65750415,-79.44581491,79
43.66929765,-79.38086576,185
43.66561881,-79.38793029,201
43.62776558,-79.47935644,119
43.6431124,-79.3795445,174
43.70473479,-79.39683553,151
43.72698699,-79.39009763,115
43.66193828,-79.4227472,66
43.70751043,-79.39475494,139
43.67217849,-79.38921361,242
43.76763153,-79.50238511,45
43.76839733,-79.50080737,41
43.6878452,-79.32627161,121
43.63725642,-79.40611545,134
43.67327728,-79.31526329,135
43.66867537,-79.38239892,149
43.65684467,-79.4468909,201
43.6621388,-79.38647164,140
43.65742954,-79.411614,149
43.63942085,-79.42592676,146
43.66729762,-79.30209136,119
43.67061357,-79.35363257,250
43.67923485,-79.44097424,135
43.63757328,-79.41214718,201
43.65972536,-79.37036401,105
43.66242435,-79.33998333,330
43.64391062,-79.40341791,75
43.72894385,-79.41636081,250
43.67200212,-79.44915986,50
43.78908945,-79.17284674,39
43.6502474,-79.43649184,52
43.65632621,-79.47914214,499
43.6249995,-79.4891632,275
43.68498843,-79.4295824,69
43.64377274,-79.38100622,130
43.64834749,-79.39339588,125
43.64113075,-79.43100807,50
43.65309151,-79.36717104,149
43.65032199,-79.38766155,551
43.70238694,-79.38354113,300
43.73823745,-79.26534388,85
43.65148401,-79.43460561,100
43.6676605,-79.38799785,100
43.60229086,-79.49537096,75
43.67094491,-79.40216351,105
43.6742525,-79.30592431,96
43.64125144,-79.4151014,149
43.68000398,-79.2885424,130
43.70674501,-79.393778,180
43.66449981,-79.38497866,125
43.65859815,-79.36087176,66
43.64249914,-79.40447802,109
43.64243096,-79.37474437,100
43.64126648,-79.47243651,90
43.66477366,-79.36235114,201
43.67142304,-79.31545394,300
43.64742576,-79.42545239,149
43.76855047,-79.50275315,41
43.65313646,-79.36222401,174
43.65783785,-79.36221753,109
43.63941207,-79.39692744,246
43.66978528,-79.44418353,75
43.64871145,-79.44820608,201
43.74625559,-79.40067916,901
43.66745677,-79.3840195,79
43.78107476,-79.33204883,45
43.63937864,-79.38376911,121
43.64363876,-79.38178115,121
43.65755466,-79.37843021,100
43.63430326,-79.43276055,240
43.6633669,-79.38409581,149
43.66395072,-79.38596612,189
43.65405573,-79.45257377,66
43.64511434,-79.39048799,100
43.64699574,-79.45572118,125
43.71066968,-79.36940239,350
43.74873644,-79.31948916,201
43.64282427,-79.38354992,169
43.64944687,-79.36482905,100
43.67163859,-79.40256765,110
43.75639762,-79.41752999,180
43.76449611,-79.38238907,190
43.68366132,-79.293981,100
43.64167842,-79.37219315,97
43.64515454,-79.38970598,170
43.70191268,-79.50611868,499
43.69851592,-79.38456826,98
43.66858745,-79.389908,149
43.70572875,-79.2318973,551
43.64204206,-79.40033434,89
43.66331652,-79.43387383,69
43.68421878,-79.30384439,121
43.66533869,-79.33429487,50
43.8108731,-79.25961875,75
43.64598029,-79.39124247,151
43.6483088,-79.43400177,245
43.66114122,-79.37277361,94
43.64198502,-79.41268315,140
43.66301821,-79.38547031,139
43.63970022,-79.38671037,180
43.67078417,-79.41774255,295
43.65737922,-79.45885578,85
43.65310423,-79.39936378,180
43.6698717,-79.32733921,201
43.64033795,-79.37994321,94
43.68318868,-79.346419,100
43.67333003,-79.41291767,110
43.64091601,-79.42231601,100
43.6610892,-79.33462149,94
43.65094701,-79.35694082,300
43.6465016,-79.38951517,121
43.64400066,-79.38806953,249
43.65309946,-79.36832171,146
43.66944971,-79.30476693,475
43.67080411,-79.40086987,350
43.66841038,-79.4035447,380
43.60044789,-79.52635644,201
43.58887567,-79.53885756,245
43.64199052,-79.39896372,399
43.70863594,-79.2496719,94
43.66788305,-79.43161146,60
43.78271108,-79.43366165,66
43.64770006,-79.42442587,128
43.77631018,-79.41332024,135
43.65336909,-79.4044336,60
43.64268085,-79.40585303,75
43.66812741,-79.41847955,295
43.65160288,-79.3637303,185
43.66137301,-79.4071558,75
43.65972616,-79.40435628,55
43.66375806,-79.32836415,100
43.66352186,-79.44349944,60
43.66874137,-79.42612373,149
43.65216913,-79.42488828,89
43.65067717,-79.51915465,750
43.66637198,-79.30481598,100
43.68292469,-79.30634132,50
43.65897818,-79.43542344,90
43.6828568,-79.3069799,50
43.64320223,-79.38135944,165
43.67581384,-79.40000497,250
43.76726901,-79.50090873,39
43.67486761,-79.40022355,140
43.66533454,-79.4171542,100
43.76858791,-79.38836891,94
43.66708069,-79.33886656,130
43.63768519,-79.40570473,140
43.66057043,-79.44837035,59
43.66052188,-79.44866709,62
43.64517641,-79.40799067,100
43.66585514,-79.32574645,41
43.64693615,-79.39360861,302
43.68712019,-79.42852703,49
43.7617999,-79.41050772,180
43.6419229,-79.38194358,229
43.66615579,-79.4539168,135
43.64161927,-79.37496729,90
43.65601791,-79.35656752,90
43.65359114,-79.43826268,80
43.64207992,-79.38301596,69
43.75989778,-79.41188606,56
43.68026947,-79.29179014,90
43.63752848,-79.40064472,250
43.66653718,-79.36489376,537
43.64411456,-79.40077199,128
43.66098985,-79.38622783,140
43.76472422,-79.50236664,45
43.78945911,-79.44875993,100
43.64600799,-79.41251224,104
43.66005633,-79.41172806,33
43.66418402,-79.38454033,135
43.64878163,-79.38959698,220
43.64890989,-79.38833384,69
43.66626102,-79.38867577,149
43.64519146,-79.3914751,250
43.6391573,-79.38335405,174
43.67884694,-79.32621216,69
43.65387185,-79.46688176,85
43.66582108,-79.41404045,400
43.65262886,-79.36743155,130
43.65769605,-79.46371523,201
43.66671531,-79.38805769,199
43.68402051,-79.32192681,69
43.67520693,-79.40258868,100
43.67841529,-79.40313878,80
43.66883529,-79.38856337,105
43.6641291,-79.44198954,45
43.64212335,-79.39113727,149
43.63890131,-79.38805561,121
43.63376017,-79.48742517,47
43.68862569,-79.34678918,60
43.77123013,-79.20768484,94
43.64368745,-79.53391302,128
43.70273116,-79.51518388,48
43.63885226,-79.41436882,149
43.64282015,-79.39371181,149
43.63490478,-79.43436045,195
43.66421783,-79.34095728,84
43.65455677,-79.36790634,60
43.65473521,-79.4648436,104
43.65864633,-79.4356527,90
43.66764582,-79.38465688,195
43.68118695,-79.33193569,66
43.63668905,-79.41884276,79
43.70584522,-79.39763382,350
43.71188306,-79.40408658,126
43.67045969,-79.41685608,69
43.63920742,-79.39850307,201
43.65913151,-79.36910742,159
43.63903146,-79.38291804,190
43.64492249,-79.39304247,300
43.67326554,-79.28208559,85
43.66876157,-79.3093377,60
43.66020646,-79.38171258,50
43.63717215,-79.38954301,98
43.67798323,-79.44172403,35
43.67750201,-79.44087113,140
43.6673386,-79.38373917,75
43.64009747,-79.39885134,599
43.68544589,-79.29078331,155
43.66309473,-79.34074608,130
43.66024044,-79.3767428,100
43.635972,-79.40545469,58
43.66710978,-79.31342208,145
43.67193369,-79.40178531,45
43.67140004,-79.30692663,201
43.71121027,-79.32195395,59
43.64528617,-79.42371132,121
43.65266843,-79.37178531,109
43.66063484,-79.36959772,180
43.64069526,-79.42384223,172
43.65193109,-79.39025025,80
43.73367129,-79.26169005,35
43.6512667,-79.3579385,400
43.66610994,-79.37654695,130
43.6515728,-79.37217111,499
43.65903402,-79.44051855,185
43.66108107,-79.42334811,34
43.64061478,-79.39783819,121
43.76812633,-79.49991612,69
43.64361149,-79.4262204,72
43.76321586,-79.41035921,139
43.64398114,-79.40900854,201
43.63777607,-79.38580829,275
43.6399789,-79.41440159,499
43.66223137,-79.45885481,1300
43.64853997,-79.43481077,300
43.63780382,-79.41936431,284
43.71313633,-79.30039091,75
43.65844026,-79.4571498,225
43.65027683,-79.53492163,75
43.66781988,-79.36495778,178
43.64423306,-79.43584497,69
43.63929145,-79.38244306,229
43.63854177,-79.39065688,149
43.76173923,-79.49524402,45
43.66343038,-79.44903489,56
43.66737187,-79.37089283,115
43.6786877,-79.27837757,85
43.66499317,-79.42461009,50
43.64931041,-79.42139799,100
43.6499399,-79.38823431,140
43.67906516,-79.33776077,100
43.64852984,-79.43040933,140
43.64155185,-79.38269816,600
43.68234292,-79.32581971,87
43.73921729,-79.33740852,69
43.6856235,-79.39995578,195
43.65930472,-79.3807283,163
43.66359925,-79.424306,60
43.64162812,-79.39214265,73
43.64010519,-79.39884557,149
43.65497599,-79.45890207,165
43.78060034,-79.24429895,174
43.65757455,-79.36779945,319
43.67791531,-79.425071,229
43.65759902,-79.3624578,55
43.6905639,-79.43457386,275
43.63750233,-79.40282347,160
43.64546813,-79.42225698,250
43.67418491,-79.31524638,498
43.67281958,-79.38820865,149
43.66257521,-79.37654089,80
43.66285394,-79.37648678,69
43.67945942,-79.32262525,425
43.7056376,-79.46516175,55
43.6559773,-79.46641885,80
43.65887111,-79.46588232,201
43.65342849,-79.4862296,85
43.64343367,-79.39045611,100
43.78951947,-79.2497863,100
43.67188924,-79.4129053,159
43.7049861,-79.43979678,50
43.6517649,-79.36749643,123
43.66955978,-79.34693571,125
43.67029018,-79.29159483,138
43.65675551,-79.39310989,35
43.67090568,-79.40021774,119
43.66596842,-79.37551862,180
43.64330481,-79.42830978,121
43.66114065,-79.3790449,180
43.63945094,-79.38293097,250
43.66362745,-79.41924997,149
43.6482298,-79.56603692,110
43.68206068,-79.40117666,45
43.66066656,-79.42404294,81
43.66121504,-79.33678713,92
43.77526917,-79.41434166,165
43.63901382,-79.38213636,139
43.67699799,-79.44368741,89
43.69394615,-79.39609751,250
43.66513058,-79.32411619,190
43.67449193,-79.4035336,100
43.67696459,-79.28115173,28
43.63964839,-79.39693895,80
43.65837424,-79.34997182,90
43.63876356,-79.39150408,102
43.66303168,-79.34471406,90
43.73307116,-79.41013663,350
43.64527158,-79.41284873,250
43.65767814,-79.58373736,121
43.64051708,-79.42508322,52
43.62551879,-79.48845734,67
43.60117654,-79.51590574,115
43.675199,-79.35174175,90
43.63568129,-79.40466473,193
43.67563628,-79.36923604,125
43.65221256,-79.35976421,250
43.67536581,-79.3408638,149
43.68138242,-79.39936284,275
43.64678485,-79.42664412,180
43.65460539,-79.36635161,210
43.69523586,-79.30676277,249
43.67492675,-79.39418422,199
43.66984912,-79.41427982,48
43.64005697,-79.41674794,105
43.64404321,-79.40440844,100
43.75099287,-79.4575558,393
43.68005775,-79.31308653,300
43.6695275,-79.37973591,105
43.73238572,-79.60126799,35
43.6866485,-79.26694951,38
43.64652616,-79.40859062,130
43.68574424,-79.32039217,79
43.63927119,-79.41886224,330
43.63588525,-79.42986506,73
43.65645813,-79.39884337,41
43.68495927,-79.39225018,100
43.73177513,-79.41622464,2142
43.6625353,-79.42434311,250
43.66910204,-79.41326432,52
43.80428026,-79.36495704,110
43.64634337,-79.39375582,185
43.63447469,-79.43282501,64
43.79383148,-79.39202021,130
43.71090742,-79.38759399,149
43.64070116,-79.39649261,100
43.65571193,-79.38520364,79
43.65368513,-79.45220665,75
43.64943377,-79.36714507,69
43.65614154,-79.39555487,575
43.64293422,-79.43178431,249
43.76030597,-79.40878749,128
43.78093085,-79.3179347,50
43.62492519,-79.48903372,201
43.78417502,-79.43745852,85
43.64911577,-79.44848853,85
43.65248069,-79.37085259,149
43.63819156,-79.39778169,220
43.68077839,-79.41738952,690
43.65042289,-79.38757681,1199
43.64447672,-79.39821841,128
43.67756944,-79.41626382,325
43.64038667,-79.42621273,300
43.68344185,-79.38789063,260
43.64416956,-79.4031579,195
43.6615495,-79.3521446,300
43.64775281,-79.44691195,750
43.64785387,-79.43399548,60
43.66675052,-79.41248295,96
43.64831336,-79.36639167,62
43.7622108,-79.39765455,75
43.66992853,-79.4151097,113
43.67105739,-79.37971156,249
43.65732933,-79.45974399,121
43.69317974,-79.39570222,62
43.67169835,-79.34590617,110
43.68733791,-79.42661862,400
43.66229094,-79.37675887,115
43.70157575,-79.39197792,60
43.67952731,-79.41681996,128
43.70720738,-79.39177683,219
43.725346,-79.39748405,750
43.65334911,-79.43804777,85
43.6671774,-79.3298801,174
43.64240633,-79.38290669,149
43.6585203,-79.41627045,45
43.6585556,-79.41854739,60
43.65120702,-79.36979663,110
43.70960464,-79.39305746,90
43.63551507,-79.43685441,118
43.76912984,-79.24290014,90
43.69248495,-79.32628954,55
43.64564715,-79.39039386,250
43.78228492,-79.33755807,50
43.63945831,-79.39908628,350
43.6624416,-79.37907265,110
43.66598734,-79.3756221,139
43.66852277,-79.39936136,96
43.64054554,-79.39426214,60
43.66182368,-79.44380856,100
43.65036765,-79.40287791,100
43.66068086,-79.33649119,117
43.69442864,-79.31564153,56
43.66726406,-79.35123943,98
43.65998656,-79.48486677,89
43.68143861,-79.44106723,350
43.66787898,-79.31243842,89
43.64544217,-79.39296347,83
43.67033295,-79.41311498,48
43.63980365,-79.39851819,100
43.66163527,-79.43050547,119
43.68797667,-79.40194242,41
43.64390559,-79.3800998,121
43.65597616,-79.45557553,35
43.66955994,-79.39407067,220
43.64552244,-79.39864391,149
43.66855027,-79.38429209,125
43.64379877,-79.40704198,85
43.6363764,-79.40029016,185
43.64665032,-79.40725689,132
43.64191129,-79.42266786,100
43.63778662,-79.43626703,130
43.6692077,-79.32237181,225
43.67795549,-79.42299198,92
43.64407829,-79.40850875,203
43.65321106,-79.37032923,166
43.67144629,-79.38914436,185
43.64946267,-79.43204314,59
43.66156936,-79.37870149,121
43.68130786,-79.34829271,66
43.680435,-79.34740164,66
43.76058064,-79.31213408,50
43.66254768,-79.33185241,110
43.68337179,-79.37953346,1500
43.71565345,-79.36695127,56
43.64682078,-79.43618806,94
43.64588552,-79.43628964,176
43.65262449,-79.48510828,49
43.67018627,-79.41570163,160
43.6616716,-79.35248625,94
43.71075494,-79.3651598,250
43.65379974,-79.48517435,50
43.6690303,-79.38827638,122
43.66539528,-79.34004549,100
43.67451002,-79.34156295,68
43.64049308,-79.43755048,45
43.64411156,-79.39130233,380
43.76226333,-79.41184448,128
43.6929133,-79.31503029,55
43.6423845,-79.40839862,198
43.69959555,-79.39312108,48
43.63775199,-79.41453259,142
43.66490831,-79.33929816,499
43.6436796,-79.42737926,105
43.66450968,-79.37755646,100
43.64983076,-79.40494024,149
43.64292149,-79.41729712,146
43.68678583,-79.32219842,90
43.77274214,-79.18116627,88
43.64178301,-79.4304726,125
43.63537312,-79.40205559,295
43.79125124,-79.16495311,105
43.6394526,-79.39647245,199
43.70489065,-79.30423628,45
43.6439186,-79.38896508,299
43.6425079,-79.38223943,199
43.65963948,-79.3372971,94
43.66867596,-79.31299451,100
43.65717563,-79.38617264,155
43.70667509,-79.38515363,66
43.75177615,-79.29354662,66
43.66018323,-79.34344887,169
43.66327311,-79.37611729,90
43.68415271,-79.41979225,50
43.66469266,-79.40494807,130
43.6652655,-79.46423468,325
43.7609558,-79.31170845,50
43.65873466,-79.44254253,66
43.63704538,-79.4451325,100
43.64624285,-79.52736188,250
43.64120251,-79.43871456,45
43.68222924,-79.4367473,30
43.66086865,-79.40109999,66
43.6607576,-79.40313734,45
43.66271233,-79.4025765,45
43.66077707,-79.40109409,55
43.662473,-79.40252473,55
43.66201925,-79.40105533,55
43.65361903,-79.41781122,215
43.66194767,-79.40087725,50
43.66056035,-79.40224254,66
43.66081617,-79.40081793,45
43.66203511,-79.40311075,45
43.66130349,-79.40152013,55
43.79919971,-79.37423212,185
43.65744659,-79.39670175,121
43.65667702,-79.42412922,125
43.64601517,-79.39331939,281
43.6751448,-79.4375689,80
43.64422244,-79.40478507,75
43.6608393,-79.34799077,119
43.66660815,-79.37981504,100
43.63551788,-79.42650296,128
43.67976503,-79.4294513,45
43.78898201,-79.31132044,55
43.64633508,-79.41617498,105
43.65044614,-79.43248741,69
43.66300033,-79.40462949,85
43.68707098,-79.43824204,195
43.64155872,-79.41304761,60
43.66709765,-79.33137459,110
43.7641177,-79.37220953,400
43.67482159,-79.40648317,84
43.66877363,-79.39738867,125
43.75165856,-79.38177065,69
43.63582545,-79.40287483,225
43.7894196,-79.31038136,41
43.78885523,-79.30717084,35
43.78786729,-79.30832361,41
43.64487558,-79.37711855,300
43.70626471,-79.40104275,94
43.68495168,-79.42470581,72
43.66237075,-79.37378948,45
43.7821949,-79.43355188,38
43.65688166,-79.40244204,155
43.68136773,-79.34754722,66
43.6367593,-79.46697913,100
43.68223144,-79.34657663,66
43.66854952,-79.30919419,189
43.64059651,-79.42662361,125
43.6616243,-79.35102684,90
43.69910412,-79.38880189,75
43.68462241,-79.33163933,201
43.65361676,-79.40044547,459
43.64345957,-79.40043984,300
43.59748821,-79.50964998,60
43.76391486,-79.33043584,185
43.65833656,-79.46428057,90
43.65598295,-79.56989441,25
43.64703365,-79.41022567,245
43.72336541,-79.26353202,24
43.6734105,-79.41475758,169
43.65387891,-79.46562124,125
43.65983998,-79.46007843,149
43.64336788,-79.39202571,220
43.70195791,-79.37794856,55
43.66365399,-79.43919457,45
43.64073956,-79.38241889,199
43.64497025,-79.52852835,66
43.66133961,-79.36752018,121
43.64730509,-79.39554225,90
43.64221203,-79.47622389,201
43.66689416,-79.38161491,83
43.66416526,-79.48905762,79
43.67826535,-79.41411661,94
43.64112257,-79.42429821,80
43.66792466,-79.37995704,97
43.78256079,-79.31408688,128
43.65353906,-79.40353551,50
43.64670918,-79.40740267,201
43.64393555,-79.39064932,130
43.65139027,-79.48602586,246
43.65244181,-79.48571199,66
43.66985159,-79.38402163,131
43.80406691,-79.37049341,60
43.8042253,-79.36987956,38
43.66099355,-79.35653573,325
43.76246257,-79.40938979,118
43.67349156,-79.28917746,110
43.63981966,-79.39741713,131
43.6366669,-79.40345632,265
43.64931854,-79.37002441,983
43.80377277,-79.3694629,69
43.68712938,-79.41270629,139
43.66249776,-79.428949,100
43.78129145,-79.33200535,41
43.64416194,-79.39341965,138
43.64908944,-79.38639157,41
43.6399596,-79.41556297,128
43.64643687,-79.43163866,119
43.67970693,-79.39081899,295
43.66101812,-79.3779322,149
43.69244744,-79.36349384,750
43.64100085,-79.44751284,115
43.6680665,-79.38776013,151
43.66090085,-79.34075523,400
43.7034551,-79.4115309,170
43.64933024,-79.40499453,60
43.63871165,-79.39610401,149
43.6455572,-79.37595955,142
43.66725396,-79.32842634,75
43.75584035,-79.40576972,166
43.79764655,-79.41614819,130
43.65127987,-79.43354785,79
43.64024868,-79.38223566,130
43.64406716,-79.40088584,180
43.66272332,-79.3512077,105
43.67765946,-79.54420584,79
43.68381367,-79.32192005,140
43.63737135,-79.40427714,85
43.64429833,-79.40091013,128
43.68079916,-79.34050533,109
43.69175021,-79.31772289,201
43.64228454,-79.42278688,100
43.64516708,-79.389284,69
43.66523525,-79.42378074,77
43.71539267,-79.4009402,249
43.65332071,-79.36056829,160
43.68237054,-79.30594333,300
43.65304654,-79.37563053,260
43.80402645,-79.36941862,69
43.67623152,-79.46996753,145
43.80412809,-79.37099299,55
43.80249291,-79.36996058,52
43.66135309,-79.43845774,72
43.65049321,-79.40517274,50
43.63999481,-79.41576224,100
43.68721315,-79.42122709,94
43.72478872,-79.41058681,201
43.63958545,-79.39977628,170
43.65984292,-79.46501539,55
43.64872241,-79.4460398,50
43.64432273,-79.42898583,176
43.71229151,-79.39229194,140
43.67324145,-79.47577457,50
43.64014927,-79.5376133,121
43.64549623,-79.40034139,125
43.64641481,-79.42428176,100
43.70300937,-79.37882213,55
43.75428208,-79.5005333,110
43.64205052,-79.44753502,174
43.66962492,-79.39411613,139
43.65453131,-79.36619085,125
43.64297875,-79.39462649,75
43.69588537,-79.28716192,249
43.67376719,-79.41162152,89
43.63577478,-79.51494485,41
43.6697137,-79.30726304,149
43.67470141,-79.40402633,201
43.65750987,-79.43122673,148
43.65867418,-79.46968661,485
43.66474318,-79.41069528,35
43.77538536,-79.29151367,138
43.66166561,-79.42125041,94
43.68970427,-79.34578447,90
43.67515434,-79.37736777,350
43.7596561,-79.24102767,75
43.66630136,-79.38561902,1310
43.69542132,-79.39833602,90
43.6911582,-79.31647142,100
43.66995907,-79.4022209,87
43.67184825,-79.40276929,85
43.65749224,-79.48342389,121
43.66645269,-79.35245579,69
43.642032,-79.38283196,115
43.67083598,-79.40277701,50
43.67140846,-79.40253442,50
43.67089561,-79.40194768,55
43.67210295,-79.40381144,55
43.67187478,-79.40264046,55
43.67248707,-79.40358433,45
43.74241445,-79.29991661,161
43.63957259,-79.40030461,149
43.64458393,-79.40454174,100
43.72653657,-79.43056124,43
43.6477986,-79.42662128,89
43.68093172,-79.41979128,50
43.64370128,-79.39220261,146
43.66062469,-79.37200378,30
43.64326985,-79.40574008,290
43.67007203,-79.40187149,100
43.67060434,-79.39421779,94
43.60181099,-79.50857974,115
43.64101692,-79.41516597,121
43.67033234,-79.30077102,66
43.64792548,-79.38496725,450
43.67426118,-79.35562208,79
43.66435933,-79.35997777,100
43.65693348,-79.35712318,75
43.764748,-79.38313061,45
43.66494883,-79.38421836,100
43.64971806,-79.44735436,199
43.64095577,-79.45448429,149
43.63905321,-79.39831291,100
43.66932866,-79.33223633,60
43.65293147,-79.43877718,66
43.65010084,-79.38668966,185
43.72989303,-79.33260048,50
43.66597843,-79.45698935,50
43.66212149,-79.37431045,201
43.63883789,-79.43141998,220
43.6472372,-79.40660873,212
43.68390006,-79.34181928,83
43.68657158,-79.47783151,50
43.686489,-79.34589411,69
43.66249681,-79.42341789,69
43.64793921,-79.38637097,300
43.65375522,-79.41108112,85
43.65949145,-79.4538115,48
43.65265763,-79.37117502,130
43.65472815,-79.39149812,107
43.65506457,-79.37839794,83
43.6704934,-79.39340603,50
43.60306264,-79.50422312,49
43.66321435,-79.43917463,58
43.66213984,-79.36891329,100
43.64548046,-79.37939021,180
43.67490376,-79.43274442,80
43.65927963,-79.45498846,26
43.64862151,-79.45152208,94
43.67346635,-79.35262186,201
43.64326669,-79.39121569,121
43.63437497,-79.49275175,79
43.64309495,-79.38946457,149
43.67111465,-79.45133275,159
43.64346517,-79.39181869,149
43.64080044,-79.38387096,250
43.76442599,-79.50813555,80
43.68099704,-79.31796879,69
43.68153026,-79.34589437,125
43.78974228,-79.29003343,165
43.65698987,-79.37117399,266
43.64593428,-79.42600849,121
43.64249479,-79.39149817,300
43.65159362,-79.37389232,125
43.65669082,-79.37175841,69
43.77449136,-79.41275395,69
43.6389504,-79.41334091,170
43.64277363,-79.3831039,94
43.66021455,-79.40630145,286
43.65097939,-79.36866549,128
43.6722621,-79.37481388,69
43.67387006,-79.3428303,79
43.6558069,-79.41286763,121
43.66410566,-79.37220083,100
43.66641646,-79.44608587,125
43.64419373,-79.39941014,225
43.66351625,-79.38734947,50
43.63558428,-79.47103486,69
43.67958075,-79.35684477,199
43.67163795,-79.37657777,279
43.69133465,-79.47369886,26
43.64314605,-79.41238513,199
43.64700919,-79.44699204,395
43.63718208,-79.41579608,163
43.63846148,-79.4223307,149
43.64384015,-79.40480068,115
43.63991886,-79.41295683,90
43.6428268,-79.40394195,69
43.66905225,-79.45101847,35
43.69306279,-79.46218163,60
43.7535166,-79.18258161,35
43.63539601,-79.4025397,450
43.64830447,-79.42235105,100
43.79144903,-79.3727112,68
43.6739524,-79.4263161,201
43.63577897,-79.40567925,100
43.67161842,-79.3769727,279
43.6527507,-79.46848394,375
43.63788202,-79.41501672,109
43.65309547,-79.3685924,60
43.6762754,-79.40090754,239
43.67008405,-79.37039802,35
43.64240667,-79.38158813,146
43.64907829,-79.38937247,169
43.6098202,-79.55823704,100
43.67609007,-79.35869539,67
43.64145221,-79.43712209,79
43.675111,-79.31055516,38
43.68510507,-79.51728859,41
43.68124607,-79.3445218,115
43.63974428,-79.44879302,130
43.65083822,-79.40689114,50
43.67940346,-79.30468292,28
43.67312385,-79.42982519,155
43.66378684,-79.33894833,128
43.66335637,-79.44044415,45
43.80256134,-79.31372121,87
43.6988155,-79.3005513,55
43.66106727,-79.33192459,288
43.66208859,-79.36431799,52
43.65369645,-79.41171593,85
43.66398961,-79.40506897,75
43.6667285,-79.37573768,145
43.6609395,-79.33476804,89
43.63960984,-79.41507768,80
43.66630452,-79.44739415,94
43.64717382,-79.39231426,149
43.66911183,-79.42737354,240
